ref	query	key	label	auc	optimal threshold
Dissection:_Anterior_cingulate_cortex_ACC	Frontal_cortex_samples_from_C9-ALS,_C9-ALS_FTD_and_age_matched_control_brains_processed	rachel_subclass	Astrocyte	0.9355555555555556	0.41
Dissection:_Anterior_cingulate_cortex_ACC	Frontal_cortex_samples_from_C9-ALS,_C9-ALS_FTD_and_age_matched_control_brains_processed	rachel_subclass	Endothelial	1.0	0.19
Dissection:_Anterior_cingulate_cortex_ACC	Frontal_cortex_samples_from_C9-ALS,_C9-ALS_FTD_and_age_matched_control_brains_processed	rachel_subclass	L2/3-6 IT	0.9991666666666665	0.11
Dissection:_Anterior_cingulate_cortex_ACC	Frontal_cortex_samples_from_C9-ALS,_C9-ALS_FTD_and_age_matched_control_brains_processed	rachel_subclass	L5 ET	1.0	0.78
Dissection:_Anterior_cingulate_cortex_ACC	Frontal_cortex_samples_from_C9-ALS,_C9-ALS_FTD_and_age_matched_control_brains_processed	rachel_subclass	LAMP5	1.0	0.26
Dissection:_Anterior_cingulate_cortex_ACC	Frontal_cortex_samples_from_C9-ALS,_C9-ALS_FTD_and_age_matched_control_brains_processed	rachel_subclass	Microglia	1.0	0.63
Dissection:_Anterior_cingulate_cortex_ACC	Frontal_cortex_samples_from_C9-ALS,_C9-ALS_FTD_and_age_matched_control_brains_processed	rachel_subclass	OPC	1.0	0.75
Dissection:_Anterior_cingulate_cortex_ACC	Frontal_cortex_samples_from_C9-ALS,_C9-ALS_FTD_and_age_matched_control_brains_processed	rachel_subclass	Oligodendrocyte	1.0	0.38
Dissection:_Anterior_cingulate_cortex_ACC	Frontal_cortex_samples_from_C9-ALS,_C9-ALS_FTD_and_age_matched_control_brains_processed	rachel_subclass	PVALB	0.9545454545454545	0.07
Dissection:_Anterior_cingulate_cortex_ACC	Frontal_cortex_samples_from_C9-ALS,_C9-ALS_FTD_and_age_matched_control_brains_processed	rachel_subclass	SST	0.94921875	0.09
Dissection:_Anterior_cingulate_cortex_ACC	Frontal_cortex_samples_from_C9-ALS,_C9-ALS_FTD_and_age_matched_control_brains_processed	rachel_subclass	VIP	0.946236559139785	0.11
